"x","y","order","group","pathGroup"
0.23125,0.861751152073733,8,"C","C.1"
0.272916666666667,0.907834101382488,9,"C","C.1"
0.316666666666667,0.942396313364055,10,"C","C.1"
0.352083333333333,0.963133640552995,11,"C","C.1"
0.389583333333333,0.97926267281106,12,"C","C.1"
0.439583333333333,0.993087557603687,13,"C","C.1"
0.49375,1,14,"C","C.1"
0.55625,1,15,"C","C.1"
0.63125,0.988479262672811,16,"C","C.1"
0.679166666666667,0.972350230414747,17,"C","C.1"
0.722916666666667,0.949308755760369,18,"C","C.1"
0.758333333333333,0.921658986175115,19,"C","C.1"
0.785416666666667,0.894009216589862,20,"C","C.1"
0.83125,0.829493087557604,21,"C","C.1"
0.852083333333333,0.785714285714286,22,"C","C.1"
0.8625,0.753456221198157,23,"C","C.1"
0.872916666666667,0.691244239631336,24,"C","C.1"
0.760416666666667,0.691244239631336,25,"C","C.1"
0.747916666666667,0.737327188940092,26,"C","C.1"
0.73125,0.774193548387097,27,"C","C.1"
0.708333333333333,0.808755760368664,28,"C","C.1"
0.66875,0.847926267281106,29,"C","C.1"
0.620833333333333,0.873271889400922,30,"C","C.1"
0.554166666666667,0.887096774193548,31,"C","C.1"
0.5,0.887096774193548,32,"C","C.1"
0.458333333333333,0.880184331797235,33,"C","C.1"
0.429166666666667,0.870967741935484,34,"C","C.1"
0.385416666666667,0.847926267281106,35,"C","C.1"
0.341666666666667,0.811059907834101,36,"C","C.1"
0.310416666666667,0.771889400921659,37,"C","C.1"
0.283333333333333,0.721198156682028,38,"C","C.1"
0.266666666666667,0.672811059907834,39,"C","C.1"
0.252083333333333,0.601382488479263,40,"C","C.1"
0.245833333333333,0.529953917050691,41,"C","C.1"
0.245833333333333,0.447004608294931,42,"C","C.1"
0.254166666666667,0.373271889400922,43,"C","C.1"
0.270833333333333,0.306451612903226,44,"C","C.1"
0.289583333333333,0.26036866359447,45,"C","C.1"
0.320833333333333,0.207373271889401,46,"C","C.1"
0.354166666666667,0.170506912442396,47,"C","C.1"
0.38125,0.149769585253456,48,"C","C.1"
0.435416666666667,0.124423963133641,49,"C","C.1"
0.475,0.115207373271889,50,"C","C.1"
0.54375,0.112903225806452,51,"C","C.1"
0.575,0.117511520737327,52,"C","C.1"
0.60625,0.126728110599078,53,"C","C.1"
0.645833333333333,0.147465437788018,54,"C","C.1"
0.666666666666667,0.163594470046083,55,"C","C.1"
0.7,0.200460829493088,56,"C","C.1"
0.720833333333333,0.232718894009217,57,"C","C.1"
0.752083333333333,0.308755760368664,58,"C","C.1"
0.766666666666667,0.373271889400922,59,"C","C.1"
0.879166666666667,0.373271889400922,60,"C","C.1"
0.86875,0.304147465437788,61,"C","C.1"
0.854166666666667,0.253456221198157,62,"C","C.1"
0.839583333333333,0.216589861751152,63,"C","C.1"
0.8125,0.165898617511521,64,"C","C.1"
0.764583333333333,0.1036866359447,65,"C","C.1"
0.714583333333333,0.0599078341013825,66,"C","C.1"
0.666666666666667,0.032258064516129,67,"C","C.1"
0.610416666666667,0.0115207373271889,68,"C","C.1"
0.5375,0,69,"C","C.1"
0.477083333333333,0,70,"C","C.1"
0.408333333333333,0.0115207373271889,71,"C","C.1"
0.347916666666667,0.0345622119815668,72,"C","C.1"
0.302083333333333,0.0622119815668203,73,"C","C.1"
0.270833333333333,0.0875576036866359,74,"C","C.1"
0.225,0.138248847926267,75,"C","C.1"
0.183333333333333,0.207373271889401,76,"C","C.1"
0.160416666666667,0.264976958525346,77,"C","C.1"
0.141666666666667,0.336405529953917,78,"C","C.1"
0.13125,0.405529953917051,79,"C","C.1"
0.127083333333333,0.465437788018433,80,"C","C.1"
0.127083333333333,0.548387096774194,81,"C","C.1"
0.170833333333333,1,1,"D","D.1"
0.541666666666667,1,2,"D","D.1"
0.61875,0.985436893203884,3,"D","D.1"
0.683333333333333,0.956310679611651,4,"D","D.1"
0.722916666666667,0.927184466019418,5,"D","D.1"
0.7625,0.885922330097087,6,"D","D.1"
0.791666666666667,0.844660194174757,7,"D","D.1"
0.816666666666667,0.798543689320388,8,"D","D.1"
0.839583333333333,0.740291262135922,9,"D","D.1"
0.85625,0.677184466019418,10,"D","D.1"
0.866666666666667,0.611650485436893,11,"D","D.1"
0.870833333333333,0.558252427184466,12,"D","D.1"
0.870833333333333,0.473300970873786,13,"D","D.1"
0.864583333333333,0.400485436893204,14,"D","D.1"
0.85,0.320388349514563,15,"D","D.1"
0.83125,0.254854368932039,16,"D","D.1"
0.814583333333333,0.211165048543689,17,"D","D.1"
0.783333333333333,0.150485436893204,18,"D","D.1"
0.758333333333333,0.114077669902913,19,"D","D.1"
0.708333333333333,0.0631067961165049,20,"D","D.1"
0.65,0.0266990291262136,21,"D","D.1"
0.602083333333333,0.00970873786407767,22,"D","D.1"
0.564583333333333,0.00242718446601942,23,"D","D.1"
0.170833333333333,0,24,"D","D.1"
0.170833333333333,0.997572815533981,25,"D","D.1"
0.170833333333333,1,26,"D","D.1"
0.2875,0.881067961165049,27,"D","D.2"
0.2875,0.118932038834951,28,"D","D.2"
0.541666666666667,0.118932038834951,29,"D","D.2"
0.575,0.12621359223301,30,"D","D.2"
0.604166666666667,0.138349514563107,31,"D","D.2"
0.65,0.172330097087379,32,"D","D.2"
0.689583333333333,0.223300970873786,33,"D","D.2"
0.71875,0.283980582524272,34,"D","D.2"
0.739583333333333,0.361650485436893,35,"D","D.2"
0.75,0.434466019417476,36,"D","D.2"
0.752083333333333,0.538834951456311,37,"D","D.2"
0.745833333333333,0.609223300970874,38,"D","D.2"
0.725,0.703883495145631,39,"D","D.2"
0.702083333333333,0.759708737864078,40,"D","D.2"
0.675,0.803398058252427,41,"D","D.2"
0.65,0.830097087378641,42,"D","D.2"
0.616666666666667,0.854368932038835,43,"D","D.2"
0.570833333333333,0.87378640776699,44,"D","D.2"
0.516666666666667,0.883495145631068,45,"D","D.2"
0.289583333333333,0.883495145631068,46,"D","D.2"
0.2875,0.881067961165049,47,"D","D.2"
0.170833333333333,1,48,"D","D.1"
0.20625,1,1,"E","E.1"
0.829166666666667,1,2,"E","E.1"
0.829166666666667,0.878640776699029,3,"E","E.1"
0.31875,0.87621359223301,4,"E","E.1"
0.320833333333333,0.572815533980582,5,"E","E.1"
0.789583333333333,0.572815533980582,6,"E","E.1"
0.789583333333333,0.456310679611651,7,"E","E.1"
0.320833333333333,0.456310679611651,8,"E","E.1"
0.31875,0.118932038834951,9,"E","E.1"
0.835416666666667,0.116504854368932,10,"E","E.1"
0.835416666666667,0,11,"E","E.1"
0.20625,0,12,"E","E.1"
0.20625,0.997572815533981,13,"E","E.1"
0.20625,1,14,"E","E.1"
0.2375,1,1,"F","F.1"
0.833333333333333,1,2,"F","F.1"
0.833333333333333,0.878640776699029,3,"F","F.1"
0.354166666666667,0.87621359223301,4,"F","F.1"
0.35625,0.572815533980582,5,"F","F.1"
0.775,0.572815533980582,6,"F","F.1"
0.775,0.456310679611651,7,"F","F.1"
0.354166666666667,0.453883495145631,8,"F","F.1"
0.354166666666667,0,9,"F","F.1"
0.2375,0,10,"F","F.1"
0.2375,0.997572815533981,11,"F","F.1"
0.2375,1,12,"F","F.1"
0.1,0.527649769585253,1,"G","G.1"
0.102083333333333,0.529953917050691,2,"G","G.1"
0.104166666666667,0.580645161290323,3,"G","G.1"
0.114583333333333,0.647465437788018,4,"G","G.1"
0.135416666666667,0.723502304147465,5,"G","G.1"
0.15625,0.774193548387097,6,"G","G.1"
0.1875,0.829493087557604,7,"G","G.1"
0.210416666666667,0.861751152073733,8,"G","G.1"
0.247916666666667,0.903225806451613,9,"G","G.1"
0.289583333333333,0.93778801843318,10,"G","G.1"
0.33125,0.963133640552995,11,"G","G.1"
0.375,0.981566820276498,12,"G","G.1"
0.429166666666667,0.995391705069124,13,"G","G.1"
0.46875,1,14,"G","G.1"
0.529166666666667,1,15,"G","G.1"
0.60625,0.988479262672811,16,"G","G.1"
0.672916666666667,0.965437788018433,17,"G","G.1"
0.714583333333333,0.942396313364055,18,"G","G.1"
0.76875,0.896313364055299,19,"G","G.1"
0.808333333333333,0.841013824884793,20,"G","G.1"
0.8375,0.774193548387097,21,"G","G.1"
0.85625,0.691244239631336,22,"G","G.1"
0.74375,0.691244239631336,23,"G","G.1"
0.729166666666667,0.744239631336406,24,"G","G.1"
0.716666666666667,0.771889400921659,25,"G","G.1"
0.695833333333333,0.804147465437788,26,"G","G.1"
0.658333333333333,0.841013824884793,27,"G","G.1"
0.6125,0.866359447004608,28,"G","G.1"
0.570833333333333,0.880184331797235,29,"G","G.1"
0.54375,0.884792626728111,30,"G","G.1"
0.472916666666667,0.887096774193548,31,"G","G.1"
0.425,0.877880184331797,32,"G","G.1"
0.389583333333333,0.86405529953917,33,"G","G.1"
0.34375,0.834101382488479,34,"G","G.1"
0.302083333333333,0.792626728110599,35,"G","G.1"
0.266666666666667,0.73963133640553,36,"G","G.1"
0.24375,0.684331797235023,37,"G","G.1"
0.227083333333333,0.612903225806452,38,"G","G.1"
0.21875,0.532258064516129,39,"G","G.1"
0.21875,0.451612903225806,40,"G","G.1"
0.227083333333333,0.373271889400922,41,"G","G.1"
0.24375,0.304147465437788,42,"G","G.1"
0.26875,0.241935483870968,43,"G","G.1"
0.29375,0.200460829493088,44,"G","G.1"
0.333333333333333,0.158986175115207,45,"G","G.1"
0.377083333333333,0.131336405529954,46,"G","G.1"
0.435416666666667,0.112903225806452,47,"G","G.1"
0.472916666666667,0.108294930875576,48,"G","G.1"
0.525,0.108294930875576,49,"G","G.1"
0.56875,0.115207373271889,50,"G","G.1"
0.610416666666667,0.129032258064516,51,"G","G.1"
0.647916666666667,0.149769585253456,52,"G","G.1"
0.677083333333333,0.172811059907834,53,"G","G.1"
0.720833333333333,0.225806451612903,54,"G","G.1"
0.7375,0.26036866359447,55,"G","G.1"
0.754166666666667,0.315668202764977,56,"G","G.1"
0.7625,0.370967741935484,57,"G","G.1"
0.764583333333333,0.426267281105991,58,"G","G.1"
0.49375,0.428571428571429,59,"G","G.1"
0.49375,0.532258064516129,60,"G","G.1"
0.870833333333333,0.532258064516129,61,"G","G.1"
0.870833333333333,0.0253456221198157,62,"G","G.1"
0.797916666666667,0.0253456221198157,63,"G","G.1"
0.76875,0.147465437788018,64,"G","G.1"
0.725,0.0967741935483871,65,"G","G.1"
0.675,0.0529953917050691,66,"G","G.1"
0.6125,0.0207373271889401,67,"G","G.1"
0.5625,0.00691244239631336,68,"G","G.1"
0.508333333333333,0,69,"G","G.1"
0.445833333333333,0,70,"G","G.1"
0.410416666666667,0.00460829493087558,71,"G","G.1"
0.34375,0.0230414746543779,72,"G","G.1"
0.28125,0.0552995391705069,73,"G","G.1"
0.241666666666667,0.0852534562211982,74,"G","G.1"
0.202083333333333,0.126728110599078,75,"G","G.1"
0.16875,0.17741935483871,76,"G","G.1"
0.139583333333333,0.23963133640553,77,"G","G.1"
0.116666666666667,0.315668202764977,78,"G","G.1"
0.10625,0.373271889400922,79,"G","G.1"
0.1,0.444700460829493,80,"G","G.1"
0.1,0.527649769585253,81,"G","G.1"
0.166666666666667,1,1,"H","H.1"
0.283333333333333,1,2,"H","H.1"
0.285416666666667,0.58495145631068,3,"H","H.1"
0.722916666666667,0.58495145631068,4,"H","H.1"
0.725,1,5,"H","H.1"
0.841666666666667,1,6,"H","H.1"
0.841666666666667,0,7,"H","H.1"
0.725,0,8,"H","H.1"
0.722916666666667,0.468446601941748,9,"H","H.1"
0.285416666666667,0.468446601941748,10,"H","H.1"
0.283333333333333,0,11,"H","H.1"
0.166666666666667,0,12,"H","H.1"
0.166666666666667,0.997572815533981,13,"H","H.1"
0.166666666666667,1,14,"H","H.1"
0.452083333333333,1,1,"I","I.1"
0.56875,1,2,"I","I.1"
0.56875,0,3,"I","I.1"
0.452083333333333,0,4,"I","I.1"
0.452083333333333,0.997572815533981,5,"I","I.1"
0.452083333333333,1,6,"I","I.1"
0.222916666666667,0.33806146572104,1,"J","J.1"
0.33125,0.33806146572104,2,"J","J.1"
0.33125,0.243498817966903,3,"J","J.1"
0.341666666666667,0.186761229314421,4,"J","J.1"
0.35625,0.156028368794326,5,"J","J.1"
0.379166666666667,0.130023640661939,6,"J","J.1"
0.397916666666667,0.118203309692671,7,"J","J.1"
0.441666666666667,0.106382978723404,8,"J","J.1"
0.497916666666667,0.108747044917258,9,"J","J.1"
0.5375,0.122931442080378,10,"J","J.1"
0.55625,0.137115839243499,11,"J","J.1"
0.570833333333333,0.153664302600473,12,"J","J.1"
0.591666666666667,0.200945626477541,13,"J","J.1"
0.602083333333333,0.295508274231678,14,"J","J.1"
0.602083333333333,1,15,"J","J.1"
0.714583333333333,1,16,"J","J.1"
0.714583333333333,0.274231678486998,17,"J","J.1"
0.708333333333333,0.212765957446809,18,"J","J.1"
0.697916666666667,0.163120567375887,19,"J","J.1"
0.679166666666667,0.115839243498818,20,"J","J.1"
0.666666666666667,0.0945626477541371,21,"J","J.1"
0.64375,0.066193853427896,22,"J","J.1"
0.6125,0.0401891252955083,23,"J","J.1"
0.566666666666667,0.016548463356974,24,"J","J.1"
0.522916666666667,0.00472813238770686,25,"J","J.1"
0.485416666666667,0,26,"J","J.1"
0.4125,0.00236406619385343,27,"J","J.1"
0.372916666666667,0.0118203309692671,28,"J","J.1"
0.329166666666667,0.0307328605200946,29,"J","J.1"
0.289583333333333,0.0591016548463357,30,"J","J.1"
0.264583333333333,0.0874704491725768,31,"J","J.1"
0.239583333333333,0.139479905437352,32,"J","J.1"
0.23125,0.170212765957447,33,"J","J.1"
0.222916666666667,0.234042553191489,34,"J","J.1"
0.222916666666667,0.335697399527187,35,"J","J.1"
0.222916666666667,0.33806146572104,36,"J","J.1"
0.189583333333333,1,1,"K","K.1"
0.302083333333333,1,2,"K","K.1"
0.304166666666667,0.512135922330097,3,"K","K.1"
0.729166666666667,1,4,"K","K.1"
0.8875,1,5,"K","K.1"
0.864583333333333,0.970873786407767,6,"K","K.1"
0.558333333333333,0.633495145631068,7,"K","K.1"
0.529166666666667,0.597087378640777,8,"K","K.1"
0.897916666666667,0.00242718446601942,9,"K","K.1"
0.747916666666667,0,10,"K","K.1"
0.48125,0.441747572815534,11,"K","K.1"
0.441666666666667,0.502427184466019,12,"K","K.1"
0.302083333333333,0.347087378640777,13,"K","K.1"
0.302083333333333,0,14,"K","K.1"
0.189583333333333,0,15,"K","K.1"
0.189583333333333,0.997572815533981,16,"K","K.1"
0.189583333333333,1,17,"K","K.1"
0.889583333333333,1,18,"K","K.2"
0.889583333333333,1,19,"K","K.2"
0.189583333333333,1,20,"K","K.1"
0.9,0,21,"K","K.3"
0.9,0,22,"K","K.3"
0.189583333333333,1,23,"K","K.1"
0.264583333333333,1,1,"L","L.1"
0.38125,1,2,"L","L.1"
0.38125,0.118932038834951,3,"L","L.1"
0.808333333333333,0.116504854368932,4,"L","L.1"
0.808333333333333,0,5,"L","L.1"
0.264583333333333,0,6,"L","L.1"
0.264583333333333,0.997572815533981,7,"L","L.1"
0.264583333333333,1,8,"L","L.1"
0.0895833333333333,1,1,"M","M.1"
0.25625,1,2,"M","M.1"
0.504166666666667,0.152912621359223,3,"M","M.1"
0.75,0.997572815533981,4,"M","M.1"
0.916666666666667,1,5,"M","M.1"
0.916666666666667,0,6,"M","M.1"
0.80625,0,7,"M","M.1"
0.80625,0.650485436893204,8,"M","M.1"
0.810416666666667,0.737864077669903,9,"M","M.1"
0.808333333333333,0.842233009708738,10,"M","M.1"
0.560416666666667,0,11,"M","M.1"
0.445833333333333,0,12,"M","M.1"
0.214583333333333,0.79126213592233,13,"M","M.1"
0.2,0.839805825242718,14,"M","M.1"
0.195833333333333,0.839805825242718,15,"M","M.1"
0.195833333333333,0.745145631067961,16,"M","M.1"
0.2,0.660194174757282,17,"M","M.1"
0.2,0,18,"M","M.1"
0.0895833333333333,0,19,"M","M.1"
0.0895833333333333,0.997572815533981,20,"M","M.1"
0.0895833333333333,1,21,"M","M.1"
0.166666666666667,1,1,"N","N.1"
0.304166666666667,1,2,"N","N.1"
0.727083333333333,0.194174757281553,3,"N","N.1"
0.729166666666667,1,4,"N","N.1"
0.839583333333333,1,5,"N","N.1"
0.839583333333333,0,6,"N","N.1"
0.708333333333333,0,7,"N","N.1"
0.279166666666667,0.808252427184466,8,"N","N.1"
0.277083333333333,0,9,"N","N.1"
0.166666666666667,0,10,"N","N.1"
0.166666666666667,0.997572815533981,11,"N","N.1"
0.166666666666667,1,12,"N","N.1"
0.08125,0.536866359447005,1,"O","O.1"
0.0833333333333333,0.539170506912442,2,"O","O.1"
0.0875,0.601382488479263,3,"O","O.1"
0.102083333333333,0.675115207373272,4,"O","O.1"
0.120833333333333,0.732718894009217,5,"O","O.1"
0.1375,0.771889400921659,6,"O","O.1"
0.166666666666667,0.824884792626728,7,"O","O.1"
0.202083333333333,0.873271889400922,8,"O","O.1"
0.235416666666667,0.907834101382488,9,"O","O.1"
0.2875,0.947004608294931,10,"O","O.1"
0.3375,0.972350230414747,11,"O","O.1"
0.408333333333333,0.993087557603687,12,"O","O.1"
0.464583333333333,1,13,"O","O.1"
0.533333333333333,1,14,"O","O.1"
0.591666666666667,0.993087557603687,15,"O","O.1"
0.647916666666667,0.97926267281106,16,"O","O.1"
0.704166666666667,0.956221198156682,17,"O","O.1"
0.735416666666667,0.93778801843318,18,"O","O.1"
0.777083333333333,0.905529953917051,19,"O","O.1"
0.810416666666667,0.870967741935484,20,"O","O.1"
0.8375,0.834101382488479,21,"O","O.1"
0.860416666666667,0.794930875576037,22,"O","O.1"
0.88125,0.748847926267281,23,"O","O.1"
0.9,0.688940092165899,24,"O","O.1"
0.9125,0.624423963133641,25,"O","O.1"
0.91875,0.557603686635945,26,"O","O.1"
0.91875,0.476958525345622,27,"O","O.1"
0.914583333333333,0.423963133640553,28,"O","O.1"
0.902083333333333,0.350230414746544,29,"O","O.1"
0.889583333333333,0.304147465437788,30,"O","O.1"
0.872916666666667,0.258064516129032,31,"O","O.1"
0.845833333333333,0.202764976958525,32,"O","O.1"
0.804166666666667,0.140552995391705,33,"O","O.1"
0.76875,0.101382488479263,34,"O","O.1"
0.716666666666667,0.0599078341013825,35,"O","O.1"
0.660416666666667,0.0299539170506912,36,"O","O.1"
0.604166666666667,0.0115207373271889,37,"O","O.1"
0.552083333333333,0.00230414746543779,38,"O","O.1"
0.4625,0,39,"O","O.1"
0.40625,0.00691244239631336,40,"O","O.1"
0.339583333333333,0.0253456221198157,41,"O","O.1"
0.279166666666667,0.0552995391705069,42,"O","O.1"
0.227083333333333,0.0944700460829493,43,"O","O.1"
0.191666666666667,0.131336405529954,44,"O","O.1"
0.15,0.193548387096774,45,"O","O.1"
0.122916666666667,0.251152073732719,46,"O","O.1"
0.10625,0.299539170506912,47,"O","O.1"
0.0895833333333333,0.373271889400922,48,"O","O.1"
0.08125,0.456221198156682,49,"O","O.1"
0.08125,0.536866359447005,50,"O","O.1"
0.2,0.527649769585253,51,"O","O.2"
0.2,0.451612903225806,52,"O","O.2"
0.204166666666667,0.407834101382488,53,"O","O.2"
0.214583333333333,0.352534562211982,54,"O","O.2"
0.23125,0.299539170506912,55,"O","O.2"
0.25,0.258064516129032,56,"O","O.2"
0.277083333333333,0.214285714285714,57,"O","O.2"
0.314583333333333,0.172811059907834,58,"O","O.2"
0.339583333333333,0.154377880184332,59,"O","O.2"
0.375,0.135944700460829,60,"O","O.2"
0.427083333333333,0.119815668202765,61,"O","O.2"
0.477083333333333,0.112903225806452,62,"O","O.2"
0.533333333333333,0.112903225806452,63,"O","O.2"
0.56875,0.117511520737327,64,"O","O.2"
0.616666666666667,0.131336405529954,65,"O","O.2"
0.65625,0.152073732718894,66,"O","O.2"
0.6875,0.17741935483871,67,"O","O.2"
0.708333333333333,0.200460829493088,68,"O","O.2"
0.735416666666667,0.241935483870968,69,"O","O.2"
0.770833333333333,0.32258064516129,70,"O","O.2"
0.785416666666667,0.373271889400922,71,"O","O.2"
0.795833333333333,0.433179723502304,72,"O","O.2"
0.8,0.47926267281106,73,"O","O.2"
0.8,0.550691244239631,74,"O","O.2"
0.795833333333333,0.594470046082949,75,"O","O.2"
0.785416666666667,0.649769585253456,76,"O","O.2"
0.770833333333333,0.695852534562212,77,"O","O.2"
0.754166666666667,0.732718894009217,78,"O","O.2"
0.714583333333333,0.792626728110599,79,"O","O.2"
0.6625,0.841013824884793,80,"O","O.2"
0.627083333333333,0.861751152073733,81,"O","O.2"
0.591666666666667,0.875576036866359,82,"O","O.2"
0.529166666666667,0.887096774193548,83,"O","O.2"
0.477083333333333,0.887096774193548,84,"O","O.2"
0.422916666666667,0.877880184331797,85,"O","O.2"
0.375,0.859447004608295,86,"O","O.2"
0.34375,0.841013824884793,87,"O","O.2"
0.3125,0.815668202764977,88,"O","O.2"
0.272916666666667,0.771889400921659,89,"O","O.2"
0.25,0.735023041474654,90,"O","O.2"
0.23125,0.693548387096774,91,"O","O.2"
0.216666666666667,0.647465437788018,92,"O","O.2"
0.204166666666667,0.578341013824885,93,"O","O.2"
0.202083333333333,0.529953917050691,94,"O","O.2"
0.2,0.527649769585253,95,"O","O.2"
0.08125,0.536866359447005,96,"O","O.1"
0.20625,1,1,"P","P.1"
0.616666666666667,1,2,"P","P.1"
0.660416666666667,0.992718446601942,3,"P","P.1"
0.702083333333333,0.978155339805825,4,"P","P.1"
0.739583333333333,0.956310679611651,5,"P","P.1"
0.7625,0.936893203883495,6,"P","P.1"
0.785416666666667,0.912621359223301,7,"P","P.1"
0.804166666666667,0.885922330097087,8,"P","P.1"
0.822916666666667,0.847087378640777,9,"P","P.1"
0.833333333333333,0.813106796116505,10,"P","P.1"
0.84375,0.745145631067961,11,"P","P.1"
0.841666666666667,0.66504854368932,12,"P","P.1"
0.8375,0.638349514563107,13,"P","P.1"
0.822916666666667,0.587378640776699,14,"P","P.1"
0.8,0.538834951456311,15,"P","P.1"
0.779166666666667,0.507281553398058,16,"P","P.1"
0.752083333333333,0.478155339805825,17,"P","P.1"
0.722916666666667,0.456310679611651,18,"P","P.1"
0.6875,0.439320388349515,19,"P","P.1"
0.61875,0.424757281553398,20,"P","P.1"
0.322916666666667,0.422330097087379,21,"P","P.1"
0.322916666666667,0,22,"P","P.1"
0.20625,0,23,"P","P.1"
0.20625,0.997572815533981,24,"P","P.1"
0.20625,1,25,"P","P.1"
0.322916666666667,0.881067961165049,26,"P","P.2"
0.325,0.536407766990291,27,"P","P.2"
0.595833333333333,0.538834951456311,28,"P","P.2"
0.654166666666667,0.558252427184466,29,"P","P.2"
0.691666666666667,0.587378640776699,30,"P","P.2"
0.708333333333333,0.611650485436893,31,"P","P.2"
0.720833333333333,0.645631067961165,32,"P","P.2"
0.727083333333333,0.686893203883495,33,"P","P.2"
0.727083333333333,0.737864077669903,34,"P","P.2"
0.720833333333333,0.774271844660194,35,"P","P.2"
0.708333333333333,0.808252427184466,36,"P","P.2"
0.679166666666667,0.847087378640777,37,"P","P.2"
0.639583333333333,0.871359223300971,38,"P","P.2"
0.58125,0.883495145631068,39,"P","P.2"
0.325,0.883495145631068,40,"P","P.2"
0.322916666666667,0.881067961165049,41,"P","P.2"
0.20625,1,42,"P","P.1"
0.08125,0.53742592486048,1,"Q","Q.1"
0.0833333333333333,0.539727288418387,2,"Q","Q.1"
0.0875,0.601864104481906,3,"Q","Q.1"
0.102083333333333,0.675507738334963,4,"Q","Q.1"
0.120833333333333,0.733041827282665,5,"Q","Q.1"
0.1375,0.772165007767102,6,"Q","Q.1"
0.166666666666667,0.825096369598987,7,"Q","Q.1"
0.202083333333333,0.873425004315057,8,"Q","Q.1"
0.235416666666667,0.907945457683677,9,"Q","Q.1"
0.2875,0.947068638168114,10,"Q","Q.1"
0.3375,0.972383637305104,11,"Q","Q.1"
0.408333333333333,0.993095909326275,12,"Q","Q.1"
0.464583333333333,1,13,"Q","Q.1"
0.533333333333333,1,14,"Q","Q.1"
0.591666666666667,0.993095909326275,15,"Q","Q.1"
0.647916666666667,0.979287727978827,16,"Q","Q.1"
0.704166666666667,0.956274092399747,17,"Q","Q.1"
0.758333333333333,0.921753639031126,18,"Q","Q.1"
0.814583333333333,0.866520913641333,19,"Q","Q.1"
0.860416666666667,0.795178643346182,20,"Q","Q.1"
0.88125,0.749151372188021,21,"Q","Q.1"
0.897916666666667,0.698521373914044,22,"Q","Q.1"
0.910416666666667,0.638685921408434,23,"Q","Q.1"
0.916666666666667,0.588055923134458,24,"Q","Q.1"
0.916666666666667,0.449974109659974,25,"Q","Q.1"
0.910416666666667,0.399344111385996,26,"Q","Q.1"
0.895833333333333,0.330303204648754,27,"Q","Q.1"
0.88125,0.281974569932685,28,"Q","Q.1"
0.854166666666667,0.219837753869168,29,"Q","Q.1"
0.825,0.171509119153098,30,"Q","Q.1"
0.79375,0.13468730222657,31,"Q","Q.1"
0.802083333333333,0.123180484437029,32,"Q","Q.1"
0.910416666666667,0.0311259421207065,33,"Q","Q.1"
0.852083333333333,0,34,"Q","Q.1"
0.722916666666667,0.0656463954893278,35,"Q","Q.1"
0.670833333333333,0.0380300327944307,36,"Q","Q.1"
0.6,0.012715033657442,37,"Q","Q.1"
0.527083333333333,0.00120821586790178,38,"Q","Q.1"
0.4625,0.00120821586790178,39,"Q","Q.1"
0.40625,0.00811230654162587,40,"Q","Q.1"
0.339583333333333,0.0265232150048904,41,"Q","Q.1"
0.275,0.0587423048156031,42,"Q","Q.1"
0.245833333333333,0.0794545768367759,43,"Q","Q.1"
0.216666666666667,0.104769575973764,44,"Q","Q.1"
0.18125,0.143892756458201,45,"Q","Q.1"
0.16875,0.162303664921466,46,"Q","Q.1"
0.1375,0.21753639031126,47,"Q","Q.1"
0.1125,0.279673206374777,48,"Q","Q.1"
0.09375,0.351015476669927,49,"Q","Q.1"
0.0854166666666667,0.40624820205972,50,"Q","Q.1"
0.08125,0.456878200333697,51,"Q","Q.1"
0.08125,0.53742592486048,52,"Q","Q.1"
0.2,0.530521834186756,53,"Q","Q.2"
0.2,0.452275473217882,54,"Q","Q.2"
0.204166666666667,0.40624820205972,55,"Q","Q.2"
0.216666666666667,0.341810022438294,56,"Q","Q.2"
0.229166666666667,0.302686841953858,57,"Q","Q.2"
0.245833333333333,0.265865025027329,58,"Q","Q.2"
0.272916666666667,0.222139117427075,59,"Q","Q.2"
0.297916666666667,0.192221391174271,60,"Q","Q.2"
0.339583333333333,0.15770093780565,61,"Q","Q.2"
0.389583333333333,0.132385938668661,62,"Q","Q.2"
0.41875,0.123180484437029,63,"Q","Q.2"
0.479166666666667,0.113975030205397,64,"Q","Q.2"
0.539583333333333,0.113975030205397,65,"Q","Q.2"
0.577083333333333,0.118577757321213,66,"Q","Q.2"
0.608333333333333,0.127783211552845,67,"Q","Q.2"
0.629166666666667,0.139290029342385,68,"Q","Q.2"
0.63125,0.141591392900293,69,"Q","Q.2"
0.622916666666667,0.150796847131926,70,"Q","Q.2"
0.539583333333333,0.222139117427075,71,"Q","Q.2"
0.539583333333333,0.226741844542892,72,"Q","Q.2"
0.595833333333333,0.30038547839595,73,"Q","Q.2"
0.708333333333333,0.206029572521719,74,"Q","Q.2"
0.745833333333333,0.261262297911513,75,"Q","Q.2"
0.7625,0.295782751280133,76,"Q","Q.2"
0.777083333333333,0.337207295322479,77,"Q","Q.2"
0.791666666666667,0.40624820205972,78,"Q","Q.2"
0.797916666666667,0.45457683677579,79,"Q","Q.2"
0.797916666666667,0.578850468902825,80,"Q","Q.2"
0.785416666666667,0.650192739197975,81,"Q","Q.2"
0.770833333333333,0.696220010356136,82,"Q","Q.2"
0.754166666666667,0.733041827282665,83,"Q","Q.2"
0.714583333333333,0.792877279788274,84,"Q","Q.2"
0.685416666666667,0.82279500604108,85,"Q","Q.2"
0.652083333333333,0.848110005178068,86,"Q","Q.2"
